,Hour,StationEnd,Count,Day,Year,Count1,Count1week,Count2week,Count3week,Count4week
428304,18,13,13,278,2012,6,4,9,4,4
428306,18,4,5,278,2012,13,7,13,8,13
428316,18,18,4,278,2012,4,7,2,9,7
428334,19,34,7,278,2012,10,9,13,10,5
428339,19,18,3,278,2012,4,4,3,2,8
428344,19,4,6,278,2012,5,8,14,12,9
428357,19,13,4,278,2012,13,4,6,2,4
428365,20,13,8,278,2012,4,4,4,3,2
428380,20,34,4,278,2012,7,6,3,4,8
428393,20,4,3,278,2012,6,4,6,7,5
428411,21,4,6,278,2012,3,3,4,2,3
428421,21,34,4,278,2012,4,5,3,3,3
428430,21,18,2,278,2012,0,4,1,3,3
428435,21,13,1,278,2012,8,4,0,3,5
428439,22,13,2,278,2012,1,1,5,1,1
428459,22,4,1,278,2012,6,1,3,4,1
428466,22,18,2,278,2012,2,0,1,1,0
428479,23,34,2,278,2012,0,0,2,2,0
428488,23,13,1,278,2012,2,1,0,0,1
428496,23,4,2,278,2012,1,0,2,0,1
428531,0,4,1,279,2012,2,2,1,1,1
428538,0,13,1,279,2012,1,0,0,0,1
428549,1,4,1,279,2012,1,0,0,0,0
428555,1,13,2,279,2012,1,0,0,1,1
428584,4,34,1,279,2012,0,0,0,0,0
428589,4,13,1,279,2012,0,0,0,0,0
428610,5,18,1,279,2012,0,1,1,0,1
428643,6,4,1,279,2012,0,0,2,3,2
428646,6,13,1,279,2012,0,1,1,1,1
428663,7,13,3,279,2012,1,2,2,4,3
428672,7,4,8,279,2012,1,5,6,7,6
428673,7,34,7,279,2012,0,4,3,6,4
428678,7,18,1,279,2012,0,5,4,4,1
428696,8,13,9,279,2012,3,7,7,5,5
428710,8,34,7,279,2012,7,9,7,14,9
428712,8,4,9,279,2012,8,12,9,6,6
428714,8,18,2,279,2012,1,3,4,6,5
428749,9,18,4,279,2012,2,6,5,4,5
428755,9,34,4,279,2012,7,6,2,1,7
428758,9,4,1,279,2012,9,3,2,5,5
428759,9,13,1,279,2012,9,5,2,3,3
428777,10,34,6,279,2012,4,4,4,2,4
428781,10,13,3,279,2012,1,2,2,3,1
428795,10,4,2,279,2012,1,6,2,5,4
428796,10,18,1,279,2012,4,1,3,0,2
428823,11,18,2,279,2012,1,1,1,3,1
428825,11,13,2,279,2012,3,1,2,3,1
428828,11,34,6,279,2012,6,4,5,3,6
428831,11,4,2,279,2012,2,2,3,1,5
428842,12,13,3,279,2012,2,3,1,2,1
428860,12,4,9,279,2012,2,2,3,5,2
428863,12,18,3,279,2012,2,3,1,3,1
428864,12,34,7,279,2012,6,4,4,3,2
428884,13,13,4,279,2012,3,4,1,5,5
428891,13,4,3,279,2012,9,4,6,5,2
428898,13,34,11,279,2012,7,1,8,6,4
428907,13,18,4,279,2012,3,4,2,1,2
428910,14,13,5,279,2012,4,3,0,0,0
428934,14,34,6,279,2012,11,6,3,2,7
428938,14,4,5,279,2012,3,4,3,3,3
428942,14,18,1,279,2012,4,2,2,2,2
428958,15,18,2,279,2012,1,2,1,0,0
428964,15,34,8,279,2012,6,7,6,3,2
428975,15,13,1,279,2012,5,3,2,7,3
428980,15,4,2,279,2012,5,6,4,4,0
428993,16,4,7,279,2012,2,4,4,6,7
428999,16,34,7,279,2012,8,7,4,7,6
429005,16,13,8,279,2012,1,2,4,2,5
429018,16,18,4,279,2012,2,5,3,1,2
429028,17,34,16,279,2012,7,8,13,11,11
429043,17,18,9,279,2012,4,7,4,7,10
429047,17,13,7,279,2012,8,4,7,8,11
429057,17,4,7,279,2012,7,10,4,6,12
429074,18,34,11,279,2012,16,6,8,14,6
429087,18,13,6,279,2012,7,4,6,6,5
429098,18,4,10,279,2012,7,10,16,7,13
429100,18,18,4,279,2012,9,3,8,4,8
429121,19,18,3,279,2012,4,2,7,6,2
429124,19,4,5,279,2012,10,6,7,6,9
429131,19,34,12,279,2012,11,10,4,10,9
429140,19,13,2,279,2012,6,4,6,3,2
429149,20,4,4,279,2012,5,3,3,4,4
429167,20,18,3,279,2012,3,5,1,1,3
429175,20,34,1,279,2012,12,6,6,3,6
429179,21,13,4,279,2012,0,1,1,2,1
429200,21,18,3,279,2012,3,0,5,4,0
429204,21,4,3,279,2012,4,4,4,2,7
429207,21,34,7,279,2012,1,1,2,3,6
429223,22,18,2,279,2012,3,1,1,2,4
429239,22,34,1,279,2012,7,1,3,4,1
429240,22,13,3,279,2012,4,1,1,0,1
429242,22,4,4,279,2012,3,5,3,3,2
429257,23,13,1,279,2012,3,1,0,0,1
429269,23,18,2,279,2012,2,2,2,4,4
429281,23,34,2,279,2012,1,2,5,2,2
429286,0,4,2,280,2012,0,2,3,2,2
429294,0,13,3,280,2012,1,0,2,2,2
429315,0,34,2,280,2012,2,2,2,1,1
429317,0,18,1,280,2012,2,0,1,1,1
429338,1,4,1,280,2012,2,0,1,1,1
429347,1,34,1,280,2012,2,3,0,1,0
429364,2,4,2,280,2012,1,1,1,3,1
429372,2,13,1,280,2012,0,0,1,1,1
429373,2,18,1,280,2012,0,0,0,1,0
429405,3,34,1,280,2012,0,1,0,0,0
429416,5,4,1,280,2012,0,0,0,0,1
429456,7,18,2,280,2012,0,1,0,0,1
429465,7,4,1,280,2012,0,2,1,1,2
429482,8,18,3,280,2012,2,3,1,1,2
429484,8,34,4,280,2012,0,2,3,1,0
429491,8,4,2,280,2012,1,2,2,2,1
429494,8,13,1,280,2012,0,2,6,1,5
429510,9,4,4,280,2012,2,3,4,5,5
429515,9,34,3,280,2012,4,5,6,5,5
429528,9,18,2,280,2012,3,0,3,1,4
429534,9,13,3,280,2012,1,3,2,3,1
429548,10,34,5,280,2012,3,9,6,4,2
429563,10,13,4,280,2012,3,5,8,5,2
429571,10,18,7,280,2012,2,3,3,1,3
429577,10,4,10,280,2012,4,1,5,7,4
429601,11,13,8,280,2012,4,3,5,3,4
429609,11,34,10,280,2012,5,5,6,10,5
429618,11,18,2,280,2012,7,1,7,4,1
429620,11,4,3,280,2012,10,8,3,8,6
429635,12,34,12,280,2012,10,10,7,9,9
429643,12,18,2,280,2012,2,10,3,4,3
429651,12,13,7,280,2012,8,4,1,7,8
429656,12,4,7,280,2012,3,7,9,10,6
429672,13,13,5,280,2012,7,6,3,7,6
429680,13,4,8,280,2012,7,10,4,3,8
429684,13,18,8,280,2012,2,2,6,8,3
429699,13,34,4,280,2012,12,8,11,8,8
429709,14,34,7,280,2012,4,13,8,8,8
429730,14,4,4,280,2012,8,8,7,4,5
429736,14,13,1,280,2012,5,7,4,4,7
429737,14,18,5,280,2012,8,4,1,3,5
429753,15,13,6,280,2012,1,3,6,4,5
429762,15,34,7,280,2012,7,8,3,6,8
429766,15,18,2,280,2012,5,3,3,4,5
429768,15,4,4,280,2012,4,10,5,5,5
429788,16,4,9,280,2012,4,5,11,7,1
429811,16,13,2,280,2012,6,3,5,2,1
429812,16,34,8,280,2012,7,11,8,9,1
429813,16,18,1,280,2012,2,3,4,5,2
429830,17,13,10,280,2012,2,5,5,8,0
429840,17,18,2,280,2012,1,7,5,5,2
429845,17,4,5,280,2012,9,6,7,10,0
429846,17,34,7,280,2012,8,9,8,10,2
429860,18,18,4,280,2012,2,8,4,6,0
429877,18,4,6,280,2012,5,7,7,8,3
429888,18,34,3,280,2012,7,4,7,13,5
429892,18,13,2,280,2012,10,5,5,3,0
429914,19,34,3,280,2012,3,9,7,5,3
429922,19,18,3,280,2012,4,5,3,3,1
429923,19,13,2,280,2012,2,3,7,5,0
429930,19,4,1,280,2012,6,2,6,7,2
429961,20,4,2,280,2012,1,4,1,3,3
429967,20,34,3,280,2012,3,3,4,5,6
429968,20,18,1,280,2012,3,1,3,2,1
429984,21,4,3,280,2012,2,2,4,3,1
429993,21,13,3,280,2012,0,1,1,6,2
430005,21,18,1,280,2012,1,4,0,4,2
430009,22,34,3,280,2012,0,2,3,3,0
430038,22,4,1,280,2012,3,3,6,2,0
430041,22,13,2,280,2012,3,3,1,3,2
430047,23,13,3,280,2012,2,1,2,1,2
430068,23,4,1,280,2012,1,1,1,4,2
430073,23,34,3,280,2012,3,1,3,2,1
430079,0,4,3,281,2012,1,0,2,0,2
430111,0,34,1,281,2012,3,3,2,0,3
430112,0,13,1,281,2012,3,1,4,2,1
430140,1,34,1,281,2012,1,2,2,0,3
430167,2,18,1,281,2012,0,1,2,0,2
430176,3,4,1,281,2012,0,1,0,0,0
430209,6,34,1,281,2012,0,0,0,0,0
430239,7,34,1,281,2012,1,0,0,3,3
430263,8,4,2,281,2012,0,4,0,1,0
430281,9,34,1,281,2012,0,4,3,2,5
430290,9,4,2,281,2012,2,3,2,1,1
430324,10,34,3,281,2012,1,5,5,7,5
430325,10,4,3,281,2012,2,4,5,4,10
430341,11,34,6,281,2012,3,6,8,7,12
430349,11,13,4,281,2012,0,11,10,3,4
430357,11,18,1,281,2012,0,4,3,3,4
430358,11,4,1,281,2012,3,8,5,7,11
430369,12,34,6,281,2012,6,5,8,6,8
430387,12,13,4,281,2012,4,11,5,9,3
430391,12,4,5,281,2012,1,5,6,9,5
430403,12,18,3,281,2012,1,0,9,4,4
430420,13,18,2,281,2012,3,4,7,3,6
430424,13,4,3,281,2012,5,3,8,4,11
430428,13,13,5,281,2012,4,3,6,5,6
430443,13,34,4,281,2012,6,5,9,11,3
430453,14,34,5,281,2012,4,7,8,4,7
430471,14,4,3,281,2012,3,7,8,6,5
430477,14,18,1,281,2012,2,4,4,4,3
430485,15,18,4,281,2012,1,2,3,4,5
430504,15,13,1,281,2012,0,6,2,5,6
430506,15,4,2,281,2012,3,9,6,7,9
430510,15,34,4,281,2012,5,5,5,10,13
430533,16,18,2,281,2012,4,3,7,3,4
430537,16,4,3,281,2012,2,5,11,8,4
430546,16,13,1,281,2012,1,6,6,7,3
430548,16,34,2,281,2012,4,8,9,6,5
430570,17,34,2,281,2012,2,6,7,6,8
430574,17,4,3,281,2012,3,9,6,6,11
430576,17,18,2,281,2012,2,1,5,3,5
430617,18,18,2,281,2012,2,2,7,4,5
430618,18,4,1,281,2012,3,4,6,3,3
430620,18,13,1,281,2012,0,1,4,5,2
430651,19,13,1,281,2012,1,4,3,2,3
430653,19,34,1,281,2012,0,7,4,7,7
430659,20,34,2,281,2012,1,3,2,3,5
430684,20,13,2,281,2012,1,2,2,3,2
430712,21,4,1,281,2012,0,0,1,3,4
430713,21,13,1,281,2012,2,1,0,2,0
430730,22,18,1,281,2012,0,1,1,2,0
430741,22,34,1,281,2012,0,2,2,2,1
430757,23,4,1,281,2012,0,0,0,2,0
430767,23,13,1,281,2012,0,0,1,1,0
430792,0,4,2,282,2012,1,0,0,0,0
430812,1,4,1,282,2012,2,0,0,0,0
430825,2,4,1,282,2012,1,0,0,0,0
430875,6,13,1,282,2012,0,0,1,1,2
430881,6,4,1,282,2012,0,3,5,3,1
430911,7,18,2,282,2012,0,2,4,3,0
430915,7,34,1,282,2012,0,11,11,7,5
430916,7,4,2,282,2012,1,2,2,1,3
430917,8,4,3,282,2012,2,10,13,8,9
430921,8,34,8,282,2012,1,10,13,6,5
430943,8,13,6,282,2012,0,2,1,5,4
430945,8,18,2,282,2012,2,3,6,4,5
430963,9,18,2,282,2012,2,3,4,3,4
430987,9,34,1,282,2012,8,4,4,8,4
430991,9,4,3,282,2012,3,3,2,2,3
430993,9,13,2,282,2012,6,2,2,2,2
431008,10,34,4,282,2012,1,0,1,0,0
431023,10,18,4,282,2012,2,0,1,2,3
431025,10,13,2,282,2012,2,3,0,4,2
431029,10,4,5,282,2012,3,1,1,0,2
431056,11,18,4,282,2012,4,2,2,3,0
431057,11,34,2,282,2012,4,3,3,4,2
431066,11,4,1,282,2012,5,2,3,4,3
431072,12,4,1,282,2012,1,2,2,0,6
431090,12,18,2,282,2012,4,3,1,1,1
431094,12,34,4,282,2012,2,2,3,2,2
431105,12,13,2,282,2012,0,1,2,1,1
431135,13,34,8,282,2012,4,4,1,4,2
431139,13,13,5,282,2012,2,5,1,3,3
431140,13,4,4,282,2012,1,0,2,2,5
431148,14,4,5,282,2012,4,1,2,5,3
431166,14,34,10,282,2012,8,3,2,6,3
431168,14,13,7,282,2012,5,1,3,4,8
431197,15,34,5,282,2012,10,6,2,3,6
431208,15,18,2,282,2012,0,2,2,1,1
431212,15,13,2,282,2012,7,3,5,3,4
431213,15,4,1,282,2012,5,6,4,2,1
431219,16,4,2,282,2012,1,3,2,7,5
431244,16,13,1,282,2012,2,3,8,4,4
431247,16,34,4,282,2012,5,4,7,4,6
431251,16,18,1,282,2012,2,6,4,4,6
431263,17,13,6,282,2012,1,6,7,10,10
431282,17,18,3,282,2012,1,3,7,8,6
431285,17,4,5,282,2012,2,6,12,9,11
431287,17,34,5,282,2012,4,8,12,4,6
431295,18,34,6,282,2012,5,5,12,9,13
431322,18,13,4,282,2012,6,7,4,6,8
431326,18,4,3,282,2012,5,8,9,10,17
431329,18,18,2,282,2012,3,3,4,5,5
431347,19,13,6,282,2012,4,3,6,2,6
431355,19,18,2,282,2012,2,2,5,9,1
431356,19,4,5,282,2012,3,11,3,1,4
431366,19,34,3,282,2012,6,10,10,6,4
431373,20,34,2,282,2012,3,2,3,1,4
431381,20,4,5,282,2012,5,1,4,4,6
431400,20,13,2,282,2012,6,2,3,3,2
431417,21,13,2,282,2012,2,3,1,2,1
431436,21,4,1,282,2012,5,1,3,1,1
431439,21,34,4,282,2012,2,5,2,1,2
431462,22,13,2,282,2012,2,2,3,1,0
431466,22,34,1,282,2012,4,2,2,1,2
431468,22,4,1,282,2012,1,5,2,1,0
431473,22,18,1,282,2012,0,1,1,1,0
431478,23,13,1,282,2012,2,1,3,0,1
431494,23,4,1,282,2012,1,0,0,0,0
431502,0,34,2,283,2012,0,0,0,0,1
431514,0,13,2,283,2012,1,0,0,0,1
431577,6,34,2,283,2012,0,6,1,2,3
431584,6,18,2,283,2012,0,0,0,3,2
431585,6,4,1,283,2012,0,2,2,0,2
431615,7,4,6,283,2012,1,3,7,4,7
431618,7,13,2,283,2012,0,2,2,2,0
431620,7,34,5,283,2012,2,2,9,5,12
431626,7,18,2,283,2012,2,1,2,3,2
431649,8,4,8,283,2012,6,1,9,5,8
431650,8,18,6,283,2012,2,2,7,5,3
431662,8,13,4,283,2012,2,1,8,10,3
431663,8,34,6,283,2012,5,1,9,12,12
431673,9,18,4,283,2012,6,1,2,2,4
431682,9,4,2,283,2012,8,1,2,2,3
431688,9,13,4,283,2012,4,1,3,2,2
431697,9,34,6,283,2012,6,0,5,4,4
431720,10,34,2,283,2012,6,3,2,1,4
431723,10,4,3,283,2012,2,1,2,2,3
431742,11,4,5,283,2012,3,0,1,0,4
431770,11,18,1,283,2012,0,0,4,1,2
431771,11,34,1,283,2012,2,2,4,2,3
431791,12,13,1,283,2012,0,2,2,0,3
431795,12,34,2,283,2012,1,1,2,1,4
431796,12,4,2,283,2012,5,4,3,1,2
431802,12,18,1,283,2012,1,0,4,0,1
431810,13,4,3,283,2012,2,3,4,1,4
431826,13,34,5,283,2012,2,3,4,2,3
431835,13,18,1,283,2012,1,0,2,1,3
431836,13,13,3,283,2012,1,1,3,1,1
431845,14,4,4,283,2012,3,1,4,1,5
431875,14,13,2,283,2012,3,4,2,0,3
431896,15,34,5,283,2012,0,4,3,0,3
431898,15,4,3,283,2012,4,2,2,1,3
431902,15,13,3,283,2012,2,1,1,0,2
431911,15,18,1,283,2012,0,0,0,0,2
431914,16,34,9,283,2012,5,2,6,0,7
431921,16,18,3,283,2012,1,1,0,2,0
431929,16,4,10,283,2012,3,3,7,1,4
431940,16,13,3,283,2012,3,2,3,0,4
431965,17,4,9,283,2012,10,5,10,2,9
431978,17,34,13,283,2012,9,5,13,5,9
431982,17,13,8,283,2012,3,4,12,3,8
431985,17,18,4,283,2012,3,5,5,3,8
432004,18,4,4,283,2012,9,10,12,2,7
432010,18,13,11,283,2012,8,4,8,6,5
432020,18,34,5,283,2012,13,7,11,5,13
432029,18,18,7,283,2012,4,4,7,4,3
432042,19,4,3,283,2012,4,8,5,0,4
432063,19,13,5,283,2012,11,5,3,1,3
432066,19,18,4,283,2012,7,2,2,1,2
432088,20,4,3,283,2012,3,1,5,3,7
432096,20,34,8,283,2012,0,7,6,4,6
432102,20,18,1,283,2012,4,3,4,1,3
432104,20,13,2,283,2012,5,0,6,2,6
432128,21,4,2,283,2012,3,3,3,1,3
432132,21,34,4,283,2012,8,6,2,0,7
432138,21,13,2,283,2012,2,0,0,1,3
432144,21,18,1,283,2012,1,0,2,1,3
432146,22,13,2,283,2012,2,2,2,2,2
432151,22,34,3,283,2012,4,1,2,1,2
432165,22,18,2,283,2012,1,1,0,1,2
432175,22,4,2,283,2012,2,5,3,1,1
432185,23,13,1,283,2012,2,1,0,0,0
432193,23,4,2,283,2012,2,3,1,2,2
432195,23,18,1,283,2012,2,2,0,0,0
432264,5,34,1,284,2012,0,0,1,0,1
432266,5,4,1,284,2012,0,0,0,1,1
432279,6,18,3,284,2012,0,1,0,0,0
432285,6,4,4,284,2012,1,1,2,1,3
432295,6,13,1,284,2012,0,0,2,3,0
432308,7,13,3,284,2012,1,3,5,3,3
432334,7,34,5,284,2012,0,7,4,8,8
432340,7,4,4,284,2012,4,6,7,7,5
432341,7,18,8,284,2012,3,1,3,3,3
432352,8,4,7,284,2012,4,9,13,9,12
432354,8,13,10,284,2012,3,7,10,4,7
432364,8,34,12,284,2012,5,15,12,10,6
432383,8,18,3,284,2012,8,5,5,3,2
432398,9,13,3,284,2012,10,2,1,2,4
432406,9,34,4,284,2012,12,3,2,4,4
432416,9,18,5,284,2012,3,0,2,1,1
432418,9,4,2,284,2012,7,7,0,2,3
432425,10,13,1,284,2012,3,2,0,1,3
432428,10,4,3,284,2012,2,1,1,4,4
432452,10,34,2,284,2012,4,1,3,3,3
432464,11,34,4,284,2012,2,2,1,0,6
432480,11,18,2,284,2012,0,2,2,1,1
432492,11,4,4,284,2012,3,2,1,4,3
432495,11,13,1,284,2012,1,3,1,1,3
432499,12,34,9,284,2012,4,7,5,3,7
432504,12,4,4,284,2012,4,7,3,5,3
432522,12,18,2,284,2012,2,1,0,2,3
432528,12,13,2,284,2012,1,2,2,1,4
432548,13,13,5,284,2012,2,3,4,2,1
432562,13,4,2,284,2012,4,3,1,2,2
432564,13,18,2,284,2012,2,1,1,4,6
432565,13,34,3,284,2012,9,4,4,5,5
432592,14,4,2,284,2012,2,0,2,6,1
432593,14,34,3,284,2012,3,4,3,1,4
432627,15,13,2,284,2012,0,4,2,4,1
432628,15,34,4,284,2012,3,3,4,6,4
432632,15,18,3,284,2012,0,2,1,1,2
432637,15,4,1,284,2012,2,2,2,3,3
432670,16,4,5,284,2012,1,12,6,10,5
432671,16,34,4,284,2012,4,11,7,8,4
432676,16,18,4,284,2012,3,6,5,1,2
432677,16,13,1,284,2012,2,4,2,5,6
432707,17,4,9,284,2012,5,10,10,12,8
432708,17,34,9,284,2012,4,19,9,11,5
432715,17,18,8,284,2012,4,4,4,9,6
432716,17,13,8,284,2012,1,10,6,5,4
432740,18,34,14,284,2012,9,8,8,6,11
432750,18,4,13,284,2012,9,11,8,10,7
432751,18,18,4,284,2012,8,3,4,5,5
432755,18,13,10,284,2012,8,3,8,7,8
432779,19,4,8,284,2012,13,8,9,7,9
432786,19,13,4,284,2012,10,4,5,5,1
432795,19,34,5,284,2012,14,6,6,7,4
432796,19,18,2,284,2012,4,3,5,7,3
432829,20,4,3,284,2012,8,2,4,5,6
432830,20,34,4,284,2012,5,5,5,7,6
432835,20,18,1,284,2012,2,2,4,4,3
432837,21,34,2,284,2012,4,1,5,4,3
432842,21,13,3,284,2012,0,2,1,6,3
432846,21,4,7,284,2012,3,1,1,5,3
432864,21,18,1,284,2012,1,0,4,4,1
432888,22,4,2,284,2012,7,2,0,3,1
432893,22,13,4,284,2012,3,0,2,1,0
432899,22,18,3,284,2012,1,1,2,2,1
432902,22,34,2,284,2012,2,0,4,2,0
432918,23,4,3,284,2012,2,2,0,1,2
432933,23,18,2,284,2012,3,3,0,3,1
432939,23,34,2,284,2012,2,4,0,2,1
432945,23,13,1,284,2012,4,0,0,1,0
432946,0,13,2,285,2012,1,0,2,1,0
432966,0,34,2,285,2012,2,0,0,1,2
432968,0,4,1,285,2012,3,3,2,2,0
432973,1,18,1,285,2012,0,0,0,1,0
432985,2,34,1,285,2012,0,0,0,0,0
432996,5,18,1,285,2012,0,2,0,0,0
433006,5,4,1,285,2012,0,0,2,0,0
433041,6,18,1,285,2012,1,0,0,3,0
433063,7,18,3,285,2012,1,2,7,3,8
433068,7,4,5,285,2012,0,4,6,5,5
433085,7,34,4,285,2012,0,4,10,6,10
433087,7,13,3,285,2012,0,0,6,3,1
433110,8,34,14,285,2012,4,17,7,14,10
433123,8,4,6,285,2012,5,5,13,5,5
433124,8,18,4,285,2012,3,5,3,2,3
433125,8,13,4,285,2012,3,7,3,10,3
433137,9,13,3,285,2012,4,1,3,1,1
433144,9,34,3,285,2012,14,4,6,4,3
433151,9,4,3,285,2012,6,4,3,2,8
433163,9,18,4,285,2012,4,3,4,1,0
433183,10,18,3,285,2012,4,3,1,1,3
433194,10,4,2,285,2012,3,0,1,0,5
433198,10,13,2,285,2012,3,1,2,0,4
433218,11,18,1,285,2012,3,0,1,2,5
433228,11,4,3,285,2012,2,1,1,4,3
433232,11,34,1,285,2012,0,5,5,7,3
433234,11,13,1,285,2012,2,1,5,1,2
433252,12,13,1,285,2012,1,3,1,1,2
433268,12,34,5,285,2012,1,5,6,8,2
433277,12,4,3,285,2012,3,1,4,4,1
433304,13,34,3,285,2012,5,7,4,4,5
433308,13,18,3,285,2012,0,3,1,4,5
433309,13,4,3,285,2012,3,6,1,4,6
433323,14,4,4,285,2012,3,0,4,2,1
433347,14,34,4,285,2012,3,4,4,5,4
433348,14,13,5,285,2012,0,2,3,4,2
433349,14,18,4,285,2012,3,3,4,0,2
433381,15,34,4,285,2012,4,1,1,4,9
433385,15,13,3,285,2012,5,0,2,4,3
433386,15,4,6,285,2012,4,4,1,3,1
433418,16,4,3,285,2012,6,2,5,2,7
433424,16,34,8,285,2012,4,6,7,3,4
433430,16,13,5,285,2012,3,5,5,2,4
433431,16,18,1,285,2012,0,2,2,1,3
433449,17,18,6,285,2012,1,4,5,9,7
433452,17,13,11,285,2012,5,6,8,8,7
433462,17,34,6,285,2012,8,10,12,12,7
433463,17,4,11,285,2012,3,13,13,8,9
433478,18,18,6,285,2012,6,4,7,2,9
433480,18,13,5,285,2012,11,13,4,9,4
433493,18,4,12,285,2012,11,5,7,13,8
433508,18,34,4,285,2012,6,10,12,12,11
433524,19,34,6,285,2012,4,7,9,13,10
433535,19,18,6,285,2012,6,3,4,3,2
433536,19,4,5,285,2012,12,6,8,14,12
433537,19,13,8,285,2012,5,4,4,6,2
433576,20,18,5,285,2012,6,0,2,3,2
433578,20,34,5,285,2012,6,4,6,3,4
433581,20,13,4,285,2012,8,8,4,4,3
433583,20,4,4,285,2012,5,3,4,6,7
433590,21,34,2,285,2012,5,4,5,3,3
433604,21,4,2,285,2012,4,6,3,4,2
433616,21,13,1,285,2012,4,1,4,0,3
433647,22,13,3,285,2012,1,2,1,5,1
433650,22,4,3,285,2012,2,1,1,3,4
433652,22,34,2,285,2012,2,0,0,2,4
433654,22,18,1,285,2012,0,2,0,1,1
433676,23,13,2,285,2012,3,1,1,0,0
433685,23,4,2,285,2012,3,2,0,2,0
433699,0,34,1,286,2012,0,0,0,0,1
433718,0,4,1,286,2012,2,1,2,1,1
433724,1,34,1,286,2012,1,0,0,0,0
433738,1,18,1,286,2012,0,0,0,0,0
433747,2,34,1,286,2012,1,0,0,0,1
433763,4,4,1,286,2012,0,0,0,0,1
433785,5,18,1,286,2012,0,1,1,1,0
433787,5,34,1,286,2012,0,0,1,0,0
433788,6,13,1,286,2012,0,1,1,1,1
433817,6,4,1,286,2012,0,1,0,2,3
433822,7,34,6,286,2012,0,7,4,3,6
433825,7,4,2,286,2012,1,8,5,6,7
433831,7,13,4,286,2012,1,3,2,2,4
433853,7,18,4,286,2012,0,1,5,4,4
433868,8,18,5,286,2012,4,2,3,4,6
433878,8,34,13,286,2012,6,7,9,7,14
433882,8,13,7,286,2012,4,9,7,7,5
433889,8,4,8,286,2012,2,9,12,9,6
433911,9,34,7,286,2012,13,4,6,2,1
433927,9,13,5,286,2012,7,1,5,2,3
433928,9,4,5,286,2012,8,1,3,2,5
433933,9,18,1,286,2012,5,4,6,5,4
433961,10,18,4,286,2012,1,1,1,3,0
433968,10,4,3,286,2012,5,2,6,2,5
433969,10,34,1,286,2012,7,6,4,4,2
433998,11,34,3,286,2012,1,6,4,5,3
434003,11,4,3,286,2012,3,2,2,3,1
434028,12,4,4,286,2012,3,9,2,3,5
434036,12,13,4,286,2012,0,3,3,1,2
434041,12,34,4,286,2012,3,7,4,4,3
434046,12,18,1,286,2012,0,3,3,1,3
434075,13,13,4,286,2012,4,4,4,1,5
434076,13,18,3,286,2012,1,4,4,2,1
434079,13,34,3,286,2012,4,11,1,8,6
434091,14,13,4,286,2012,4,5,3,0,0
434115,14,34,6,286,2012,3,6,6,3,2
434120,14,4,1,286,2012,0,5,4,3,3
434121,14,18,1,286,2012,3,1,2,2,2
434134,15,13,7,286,2012,4,1,3,2,7
434149,15,34,2,286,2012,6,8,7,6,3
434154,15,4,6,286,2012,1,2,6,4,4
434156,15,18,6,286,2012,1,2,2,1,0
434180,16,13,9,286,2012,7,8,2,4,2
434187,16,18,1,286,2012,6,4,5,3,1
434188,16,34,10,286,2012,2,7,7,4,7
434194,16,4,5,286,2012,6,7,4,4,6
434214,17,34,6,286,2012,10,16,8,13,11
434219,17,4,10,286,2012,5,7,10,4,6
434225,17,18,5,286,2012,1,9,7,4,7
434226,17,13,4,286,2012,9,7,4,7,8
434254,18,13,5,286,2012,4,6,4,6,6
434255,18,4,9,286,2012,10,10,10,16,7
434259,18,34,5,286,2012,6,11,6,8,14
434268,18,18,2,286,2012,5,4,3,8,4
434278,19,34,4,286,2012,5,12,10,4,10
434306,19,18,5,286,2012,2,3,2,7,6
434307,19,13,3,286,2012,5,2,4,6,3
434310,19,4,5,286,2012,9,5,6,7,6
434339,20,13,6,286,2012,3,0,0,1,4
434343,20,18,1,286,2012,5,3,5,1,1
434346,20,34,1,286,2012,4,1,6,6,3
434347,20,4,2,286,2012,5,4,3,3,4
434353,21,13,2,286,2012,6,4,1,1,2
434358,21,34,3,286,2012,1,7,1,2,3
434375,21,4,3,286,2012,2,3,4,4,2
434385,21,18,1,286,2012,1,3,0,5,4
434388,22,18,2,286,2012,1,2,1,1,2
434403,22,13,2,286,2012,2,3,1,1,0
434405,22,34,1,286,2012,3,1,1,3,4
434437,23,13,2,286,2012,2,1,1,0,0
434441,23,34,1,286,2012,1,2,2,5,2
434446,23,18,1,286,2012,2,2,2,2,4
434448,23,4,2,286,2012,0,0,0,5,3
434454,0,4,2,287,2012,2,2,2,3,2
434467,0,34,4,287,2012,1,2,2,2,1
434480,0,18,3,287,2012,1,1,0,1,1
434485,0,13,2,287,2012,2,3,0,2,2
434489,1,34,3,287,2012,4,1,3,0,1
434514,1,18,1,287,2012,3,0,1,0,1
434516,1,4,1,287,2012,2,1,0,1,1
434524,1,13,1,287,2012,2,0,0,1,0
434545,2,34,1,287,2012,3,0,2,0,1
434553,3,13,1,287,2012,0,0,0,1,0
434595,6,4,1,287,2012,0,0,0,0,0
434613,7,34,1,287,2012,0,0,2,0,1
434635,8,18,1,287,2012,0,3,3,1,1
434640,8,34,1,287,2012,1,4,2,3,1
434655,8,4,1,287,2012,0,2,2,2,2
434665,9,34,2,287,2012,1,3,5,6,5
434685,9,18,4,287,2012,1,2,0,3,1
434695,9,4,3,287,2012,1,4,3,4,5
434696,9,13,1,287,2012,0,3,3,2,3
