,Hour,StationEnd,Count,Day,Year,Count1,Count1week
179805,14,28,5,287,2011,6,3
179809,14,22,2,287,2011,2,0
179810,14,6,4,287,2011,2,8
179820,14,25,5,287,2011,1,2
179822,14,4,4,287,2011,2,3
179823,14,18,1,287,2011,1,2
179829,14,15,1,287,2011,0,0
179831,14,16,1,287,2011,1,1
179832,14,34,1,287,2011,1,5
179833,14,26,1,287,2011,2,1
179834,14,23,1,287,2011,0,0
179835,14,13,1,287,2011,0,2
179836,14,1,2,287,2011,1,1
179837,14,19,2,287,2011,0,3
179838,14,12,1,287,2011,1,0
179840,15,22,3,287,2011,2,1
179847,15,14,7,287,2011,0,3
179848,15,1,4,287,2011,2,3
179854,15,19,3,287,2011,2,1
179858,15,16,4,287,2011,1,0
179859,15,34,3,287,2011,1,1
179861,15,28,2,287,2011,5,3
179862,15,20,4,287,2011,0,2
179863,15,21,5,287,2011,0,2
179865,15,11,1,287,2011,0,2
179867,15,15,1,287,2011,1,1
179868,15,17,2,287,2011,0,8
179870,15,6,1,287,2011,4,2
179871,15,23,1,287,2011,1,2
179872,15,26,2,287,2011,1,6
179873,15,25,1,287,2011,5,4
179877,16,25,5,287,2011,1,8
179884,16,23,2,287,2011,1,1
179887,16,4,3,287,2011,0,5
179888,16,18,5,287,2011,0,2
179892,16,34,6,287,2011,3,10
179893,16,16,2,287,2011,4,4
179898,16,20,2,287,2011,4,6
179900,16,17,6,287,2011,2,7
179901,16,14,1,287,2011,7,9
179902,16,12,2,287,2011,0,0
179903,16,21,3,287,2011,5,9
179904,16,22,3,287,2011,3,3
179905,16,13,1,287,2011,0,3
179906,16,19,2,287,2011,3,3
179907,16,26,3,287,2011,2,4
179908,16,1,4,287,2011,4,9
179909,16,6,1,287,2011,1,5
179910,16,28,3,287,2011,2,4
179911,16,11,2,287,2011,1,2
179918,17,11,6,287,2011,2,6
179921,17,25,4,287,2011,5,3
179922,17,26,6,287,2011,3,6
179929,17,17,8,287,2011,6,6
179931,17,1,8,287,2011,4,8
179932,17,13,2,287,2011,1,6
179937,17,6,13,287,2011,1,7
179938,17,21,3,287,2011,3,11
179939,17,28,3,287,2011,3,10
179940,17,14,4,287,2011,1,3
179941,17,34,4,287,2011,6,12
179942,17,4,3,287,2011,3,4
179943,17,22,2,287,2011,3,8
179944,17,16,1,287,2011,2,4
179945,17,20,3,287,2011,2,2
179946,17,19,1,287,2011,2,4
179947,17,18,1,287,2011,5,4
179948,17,23,1,287,2011,2,2
179959,18,1,8,287,2011,8,10
179960,18,4,7,287,2011,3,9
179961,18,22,2,287,2011,2,4
179964,18,28,9,287,2011,3,7
179965,18,14,11,287,2011,4,5
179967,18,20,6,287,2011,3,4
179970,18,23,3,287,2011,1,3
179972,18,21,4,287,2011,3,6
179974,18,6,5,287,2011,13,5
179976,18,24,1,287,2011,0,2
179977,18,16,3,287,2011,1,0
179978,18,18,3,287,2011,1,3
179979,18,12,2,287,2011,0,1
179981,18,11,1,287,2011,6,1
179982,18,26,6,287,2011,6,2
179983,18,17,6,287,2011,8,8
179984,18,13,6,287,2011,2,1
179985,18,15,2,287,2011,0,3
179986,18,34,1,287,2011,4,6
179987,18,25,1,287,2011,4,3
179988,19,21,6,287,2011,4,2
179996,19,19,1,287,2011,0,1
179998,19,4,1,287,2011,7,5
180003,19,1,6,287,2011,8,4
180004,19,26,2,287,2011,6,2
180007,19,20,4,287,2011,6,3
180008,19,14,3,287,2011,11,2
180009,19,18,2,287,2011,3,2
180010,19,28,3,287,2011,9,4
180012,19,6,4,287,2011,5,4
180014,19,25,5,287,2011,1,2
180015,19,11,3,287,2011,1,1
180019,19,13,3,287,2011,6,0
180020,19,17,3,287,2011,6,5
180021,19,22,4,287,2011,2,2
180022,19,12,1,287,2011,2,0
180023,19,16,2,287,2011,3,1
180024,19,15,1,287,2011,2,0
180025,19,34,1,287,2011,1,9
180026,19,23,1,287,2011,3,1
180031,20,21,3,287,2011,6,3
180036,20,17,3,287,2011,3,3
180039,20,13,3,287,2011,3,1
180042,20,22,3,287,2011,4,2
180043,20,25,4,287,2011,5,1
180047,20,16,2,287,2011,2,1
180048,20,20,2,287,2011,4,4
180050,20,26,3,287,2011,2,2
180052,20,28,4,287,2011,3,2
180053,20,14,3,287,2011,3,4
180056,20,23,1,287,2011,1,1
180057,20,6,2,287,2011,4,2
180058,20,34,1,287,2011,1,1
180059,20,1,1,287,2011,6,5
180062,21,24,1,287,2011,0,1
180069,21,16,2,287,2011,2,0
180070,21,25,1,287,2011,4,0
180074,21,1,2,287,2011,1,2
180075,21,17,2,287,2011,3,3
180076,21,18,2,287,2011,0,3
180079,21,26,1,287,2011,3,4
180081,21,6,3,287,2011,2,1
180085,21,4,1,287,2011,0,2
180086,21,13,2,287,2011,3,0
180087,21,11,2,287,2011,0,0
180089,21,19,1,287,2011,0,0
180090,21,22,3,287,2011,3,0
180091,21,20,2,287,2011,2,2
180093,21,28,2,287,2011,4,4
180094,22,22,6,287,2011,3,1
180107,22,4,3,287,2011,1,1
180109,22,21,4,287,2011,0,3
180112,22,16,2,287,2011,2,0
180114,22,1,2,287,2011,2,1
180115,22,23,2,287,2011,0,0
180117,22,28,2,287,2011,2,0
180118,22,18,2,287,2011,2,1
180120,22,20,1,287,2011,2,2
180121,22,17,1,287,2011,2,2
180123,22,19,1,287,2011,1,0
180124,22,26,2,287,2011,1,2
180125,22,34,1,287,2011,0,2
180126,22,12,1,287,2011,0,0
180128,23,22,1,287,2011,6,1
180130,23,21,3,287,2011,4,2
180134,23,28,1,287,2011,2,1
180140,23,26,1,287,2011,2,2
180141,23,23,2,287,2011,2,0
180142,23,4,3,287,2011,3,0
180146,23,6,2,287,2011,0,2
180149,23,17,1,287,2011,1,1
180151,23,11,2,287,2011,0,1
180152,23,34,1,287,2011,1,0
180153,23,20,2,287,2011,1,1
180156,0,6,3,288,2011,2,1
180157,0,17,5,288,2011,1,0
180162,0,14,2,288,2011,0,0
180169,0,21,2,288,2011,3,1
180177,0,16,1,288,2011,0,1
180178,0,28,2,288,2011,1,1
180179,0,22,1,288,2011,1,0
180180,0,18,1,288,2011,0,1
180181,0,19,1,288,2011,0,2
180182,0,4,1,288,2011,3,1
180183,0,13,1,288,2011,0,0
180184,0,34,1,288,2011,1,0
180185,0,23,2,288,2011,2,1
180186,0,1,1,288,2011,0,5
180191,1,22,1,288,2011,1,0
180198,1,12,1,288,2011,0,0
180203,1,4,1,288,2011,1,0
180204,1,23,1,288,2011,2,1
180205,1,1,4,288,2011,1,5
180207,1,18,1,288,2011,1,1
180209,1,6,1,288,2011,3,1
180210,1,11,1,288,2011,0,0
180212,1,17,1,288,2011,5,1
180213,1,28,1,288,2011,2,2
180215,1,25,1,288,2011,0,0
180216,2,11,2,288,2011,1,2
180218,2,14,1,288,2011,0,0
180222,2,23,1,288,2011,1,0
180223,2,17,3,288,2011,1,0
180228,2,34,2,288,2011,0,0
180234,2,6,1,288,2011,1,1
180235,2,1,2,288,2011,4,1
180239,2,28,2,288,2011,1,0
180242,3,25,2,288,2011,0,0
180246,3,28,1,288,2011,2,0
180247,3,6,1,288,2011,1,1
180255,3,1,1,288,2011,2,0
180256,3,24,1,288,2011,0,0
180259,4,6,1,288,2011,1,0
180265,5,26,1,288,2011,0,0
180267,5,6,1,288,2011,1,0
180274,6,13,1,288,2011,0,0
180278,6,28,1,288,2011,0,0
180280,6,34,1,288,2011,0,0
180289,7,20,2,288,2011,0,2
180290,7,1,2,288,2011,0,0
180297,7,18,2,288,2011,0,0
180298,7,21,1,288,2011,0,3
180299,7,13,1,288,2011,1,0
180300,7,26,1,288,2011,0,0
180304,7,6,2,288,2011,0,0
180305,7,22,1,288,2011,0,0
180306,7,23,1,288,2011,0,0
180316,8,17,2,288,2011,0,0
180324,8,20,5,288,2011,2,0
180326,8,19,1,288,2011,0,0
180327,8,1,2,288,2011,2,2
180330,8,22,1,288,2011,1,1
180331,8,4,1,288,2011,0,1
180333,8,26,1,288,2011,1,0
180335,8,21,1,288,2011,1,0
180336,8,6,1,288,2011,2,1
180339,9,20,4,288,2011,5,1
180349,9,21,5,288,2011,1,2
180351,9,6,5,288,2011,1,2
180356,9,4,6,288,2011,1,2
180357,9,24,1,288,2011,0,0
180359,9,12,2,288,2011,0,1
180361,9,26,2,288,2011,1,2
180362,9,22,3,288,2011,1,2
180363,9,11,1,288,2011,0,1
180364,9,17,4,288,2011,2,5
180365,9,1,2,288,2011,2,4
180366,9,19,1,288,2011,1,1
180368,9,28,1,288,2011,0,6
180369,9,16,1,288,2011,0,1
180373,10,11,3,288,2011,1,4
180378,10,1,8,288,2011,2,5
180386,10,26,3,288,2011,2,4
180387,10,21,6,288,2011,5,7
180388,10,23,2,288,2011,0,2
180391,10,6,5,288,2011,5,3
180392,10,4,2,288,2011,6,6
180393,10,20,7,288,2011,4,2
180395,10,19,2,288,2011,1,3
180397,10,28,2,288,2011,1,5
180398,10,22,3,288,2011,3,3
180399,10,25,3,288,2011,0,1
180401,10,17,4,288,2011,4,7
180402,10,14,3,288,2011,0,0
180403,10,18,2,288,2011,0,2
180404,10,13,2,288,2011,0,2
180405,10,24,1,288,2011,1,0
180406,10,34,4,288,2011,0,3
180407,10,16,1,288,2011,1,4
180408,10,15,1,288,2011,0,0
180414,11,34,7,288,2011,4,5
180418,11,13,3,288,2011,2,1
180420,11,25,3,288,2011,3,2
180423,11,16,1,288,2011,1,5
180426,11,4,5,288,2011,2,3
180427,11,21,12,288,2011,6,7
180429,11,17,5,288,2011,4,5
180434,11,20,5,288,2011,7,3
180435,11,19,2,288,2011,2,2
180436,11,28,7,288,2011,2,6
180437,11,1,7,288,2011,8,6
180438,11,6,6,288,2011,5,9
180440,11,24,1,288,2011,1,0
180441,11,26,4,288,2011,3,4
180442,11,14,3,288,2011,3,5
180443,11,23,3,288,2011,2,2
180444,11,18,2,288,2011,2,2
180445,11,15,1,288,2011,1,0
180446,11,11,1,288,2011,3,7
180447,11,22,1,288,2011,3,4
180461,12,14,8,288,2011,3,2
180462,12,11,5,288,2011,1,2
180463,12,23,2,288,2011,3,2
180464,12,6,8,288,2011,6,6
180466,12,19,1,288,2011,2,2
180468,12,26,7,288,2011,4,6
180470,12,16,6,288,2011,1,2
180472,12,20,4,288,2011,5,5
180474,12,1,11,288,2011,7,8
180475,12,13,4,288,2011,3,2
180476,12,4,3,288,2011,5,1
180477,12,28,7,288,2011,7,8
180478,12,24,2,288,2011,1,3
180480,12,17,4,288,2011,5,9
180481,12,21,3,288,2011,12,6
180482,12,34,3,288,2011,7,5
180483,12,25,6,288,2011,3,7
180484,12,18,1,288,2011,2,1
180485,12,22,4,288,2011,1,6
180486,12,15,1,288,2011,1,0
180491,13,17,7,288,2011,4,12
180492,13,18,2,288,2011,1,4
180494,13,34,4,288,2011,3,11
180496,13,14,4,288,2011,8,6
180498,13,22,4,288,2011,4,7
180503,13,21,9,288,2011,3,6
180505,13,1,3,288,2011,11,9
180507,13,20,6,288,2011,4,4
180509,13,4,5,288,2011,3,3
180512,13,15,3,288,2011,1,0
180514,13,19,2,288,2011,1,6
180515,13,28,10,288,2011,7,8
180517,13,13,5,288,2011,4,2
180518,13,11,3,288,2011,5,3
180520,13,6,3,288,2011,8,3
180521,13,16,2,288,2011,6,5
180522,13,23,4,288,2011,2,4
180523,13,25,4,288,2011,6,4
180524,13,26,1,288,2011,7,3
180527,14,6,9,288,2011,3,5
180531,14,1,10,288,2011,3,9
180532,14,4,3,288,2011,5,7
180534,14,25,5,288,2011,4,8
180536,14,34,9,288,2011,4,5
180538,14,20,6,288,2011,6,9
180540,14,22,6,288,2011,4,2
180544,14,23,6,288,2011,4,0
180545,14,13,1,288,2011,5,2
180549,14,14,4,288,2011,4,7
180554,14,21,4,288,2011,9,7
180555,14,28,5,288,2011,10,4
180556,14,17,8,288,2011,7,7
180557,14,24,1,288,2011,0,0
180558,14,11,2,288,2011,3,1
180559,14,18,4,288,2011,2,1
180560,14,26,3,288,2011,1,7
180561,14,19,2,288,2011,2,1
180562,14,16,1,288,2011,2,2
180563,14,12,1,288,2011,0,3
180564,15,1,7,288,2011,10,9
180572,15,18,2,288,2011,4,4
180580,15,4,3,288,2011,3,7
180582,15,20,5,288,2011,6,2
180584,15,21,8,288,2011,4,7
180586,15,19,4,288,2011,2,3
180587,15,17,4,288,2011,8,13
180588,15,23,4,288,2011,6,3
180589,15,13,6,288,2011,1,4
180590,15,16,2,288,2011,1,0
180592,15,34,7,288,2011,9,7
180593,15,6,6,288,2011,9,7
180594,15,28,3,288,2011,5,3
180595,15,11,4,288,2011,2,3
180597,15,12,2,288,2011,1,1
180598,15,26,2,288,2011,3,2
180599,15,25,2,288,2011,5,4
180600,15,14,2,288,2011,4,6
180601,15,22,3,288,2011,6,2
180607,16,6,4,288,2011,6,5
180609,16,22,5,288,2011,3,9
180610,16,23,3,288,2011,4,1
180611,16,1,6,288,2011,7,11
180612,16,4,5,288,2011,3,4
180614,16,34,3,288,2011,7,7
180616,16,16,3,288,2011,2,2
180620,16,17,7,288,2011,4,12
180621,16,19,6,288,2011,4,0
180625,16,26,3,288,2011,2,3
180628,16,24,2,288,2011,0,2
180629,16,21,5,288,2011,8,5
180632,16,12,1,288,2011,2,2
180634,16,11,2,288,2011,4,4
180635,16,14,4,288,2011,2,5
180636,16,25,2,288,2011,2,6
180637,16,28,9,288,2011,3,8
180638,16,18,2,288,2011,2,1
180639,16,20,4,288,2011,5,3
180640,16,13,3,288,2011,6,5
180641,17,26,3,288,2011,3,8
180643,17,1,8,288,2011,6,5
180647,17,22,5,288,2011,5,5
180651,17,16,3,288,2011,3,2
180652,17,25,7,288,2011,2,4
180654,17,34,9,288,2011,3,3
180656,17,28,6,288,2011,9,5
180658,17,23,4,288,2011,3,3
180660,17,17,10,288,2011,7,9
180664,17,20,1,288,2011,4,4
180666,17,4,2,288,2011,5,6
180669,17,6,5,288,2011,4,10
180670,17,15,3,288,2011,0,1
180671,17,19,2,288,2011,6,0
180674,17,11,4,288,2011,2,2
180675,17,21,5,288,2011,5,5
180676,17,14,4,288,2011,4,5
180677,17,13,1,288,2011,3,1
180678,17,24,1,288,2011,2,1
180683,18,25,2,288,2011,7,2
180688,18,17,5,288,2011,10,4
180689,18,20,1,288,2011,1,2
180691,18,4,6,288,2011,2,7
180693,18,12,2,288,2011,0,3
180694,18,34,3,288,2011,9,3
180695,18,6,8,288,2011,5,5
180696,18,22,4,288,2011,5,5
180701,18,1,7,288,2011,8,7
180704,18,28,5,288,2011,6,5
180707,18,16,1,288,2011,3,3
180708,18,11,3,288,2011,4,0
180710,18,18,3,288,2011,0,1
180711,18,23,5,288,2011,4,1
180712,18,19,2,288,2011,2,2
180713,18,21,2,288,2011,5,7
180714,18,26,4,288,2011,3,5
180715,18,14,1,288,2011,4,3
180716,18,13,2,288,2011,1,2
180717,18,24,1,288,2011,1,0
180718,19,26,3,288,2011,4,3
180724,19,28,3,288,2011,5,5
180725,19,21,4,288,2011,2,3
180735,19,1,4,288,2011,7,3
180739,19,19,1,288,2011,2,1
180740,19,13,2,288,2011,2,2
180741,19,25,1,288,2011,2,1
180742,19,11,1,288,2011,3,1
180743,19,34,6,288,2011,3,5
180744,19,17,5,288,2011,5,4
180745,19,14,4,288,2011,1,3
180747,19,6,4,288,2011,8,3
180748,19,4,2,288,2011,6,0
180749,19,22,1,288,2011,4,3
180750,19,23,1,288,2011,5,3
180756,20,6,4,288,2011,4,5
180759,20,13,2,288,2011,2,3
180770,20,21,5,288,2011,4,1
180771,20,17,6,288,2011,5,5
180772,20,25,1,288,2011,1,3
180774,20,28,3,288,2011,3,4
180775,20,23,1,288,2011,1,0
180777,20,34,2,288,2011,6,4
180778,20,26,1,288,2011,3,2
180779,20,18,1,288,2011,0,2
180780,20,22,4,288,2011,1,1
180781,20,1,4,288,2011,4,6
180782,20,16,1,288,2011,0,1
180783,20,14,2,288,2011,4,4
180784,20,15,1,288,2011,0,0
180785,20,20,1,288,2011,0,2
180786,21,21,4,288,2011,5,3
180788,21,28,2,288,2011,3,1
180790,21,16,1,288,2011,1,1
180792,21,1,5,288,2011,4,4
180798,21,20,1,288,2011,1,3
180799,21,17,4,288,2011,6,2
180803,21,34,2,288,2011,2,3
180804,21,22,2,288,2011,4,1
180807,21,6,4,288,2011,4,3
180808,21,23,3,288,2011,1,0
180809,21,18,4,288,2011,1,2
180811,21,4,4,288,2011,0,1
180816,21,25,3,288,2011,1,4
180820,22,14,3,288,2011,0,1
180822,22,20,1,288,2011,1,3
180827,22,21,3,288,2011,4,3
180828,22,19,2,288,2011,0,1
180837,22,34,2,288,2011,2,0
180840,22,13,1,288,2011,0,1
180841,22,1,3,288,2011,5,1
180843,22,22,2,288,2011,2,3
180844,22,23,1,288,2011,3,2
180845,22,17,4,288,2011,4,2
180847,22,6,2,288,2011,4,3
180848,22,25,2,288,2011,3,1
180849,23,23,2,288,2011,1,0
180857,23,22,1,288,2011,2,2
180860,23,6,3,288,2011,2,2
180866,23,14,3,288,2011,3,3
180867,23,17,1,288,2011,4,1
180868,23,19,1,288,2011,2,1
180871,23,1,5,288,2011,3,1
180872,23,11,2,288,2011,0,0
180874,23,28,2,288,2011,0,1
180875,23,21,1,288,2011,3,2
180876,23,24,1,288,2011,0,0
180877,23,34,3,288,2011,2,0
180879,23,4,1,288,2011,0,3
180886,0,21,1,289,2011,1,0
180887,0,28,3,289,2011,2,5
180890,0,16,1,289,2011,0,1
180896,0,17,3,289,2011,1,1
180897,0,12,1,289,2011,0,0
180898,0,13,4,289,2011,0,1
180899,0,4,4,289,2011,1,3
180902,0,1,1,289,2011,5,2
180903,0,18,1,289,2011,0,0
180906,0,34,1,289,2011,3,0
180907,0,26,1,289,2011,0,0
180908,0,6,2,289,2011,3,1
180909,0,19,1,289,2011,1,0
180911,0,22,1,289,2011,1,1
180919,1,17,2,289,2011,3,1
180921,1,34,2,289,2011,1,0
180922,1,14,2,289,2011,0,2
180923,1,21,1,289,2011,1,0
180924,1,1,2,289,2011,1,1
180935,1,26,1,289,2011,1,2
180936,1,16,1,289,2011,1,1
180938,1,11,3,289,2011,0,0
180939,1,13,1,289,2011,4,0
180940,2,26,1,289,2011,1,0
180943,2,22,3,289,2011,0,0
180945,2,34,1,289,2011,2,0
180948,2,4,1,289,2011,0,0
180953,2,20,1,289,2011,0,0
180955,2,6,1,289,2011,0,4
180956,2,19,1,289,2011,0,0
180957,2,28,1,289,2011,0,2
180958,2,13,1,289,2011,1,1
180959,2,11,1,289,2011,3,0
180964,2,21,1,289,2011,1,1
180969,2,16,1,289,2011,1,0
180970,2,14,1,289,2011,2,0
180973,3,11,1,289,2011,1,0
180977,3,22,1,289,2011,3,0
180979,3,19,3,289,2011,1,0
180981,3,34,1,289,2011,1,0
180982,3,6,1,289,2011,1,1
180983,3,13,2,289,2011,1,0
180987,3,4,1,289,2011,1,1
180989,3,16,1,289,2011,1,0
180991,3,26,1,289,2011,1,0
180994,3,18,1,289,2011,0,0
180996,3,20,1,289,2011,1,0
180998,4,6,1,289,2011,1,0
180999,4,28,1,289,2011,0,0
181005,4,18,1,289,2011,1,0
181009,5,18,2,289,2011,1,0
181014,6,25,1,289,2011,0,0
181017,6,1,1,289,2011,0,0
181018,6,13,1,289,2011,0,0
181021,6,28,1,289,2011,0,0
181025,7,28,2,289,2011,1,0
181032,7,23,1,289,2011,0,1
181033,7,16,2,289,2011,0,0
181034,7,11,1,289,2011,0,0
181039,7,4,1,289,2011,0,0
181041,7,12,1,289,2011,0,0
181042,7,17,2,289,2011,0,1
181045,7,22,1,289,2011,0,1
181046,7,25,1,289,2011,1,0
181048,7,19,1,289,2011,0,0
181060,8,34,1,289,2011,0,0
181061,8,28,2,289,2011,2,1
181062,8,11,1,289,2011,1,0
181066,8,21,1,289,2011,0,0
181067,8,6,1,289,2011,0,1
181071,8,22,1,289,2011,1,3
181073,8,25,1,289,2011,1,0
181082,9,11,3,289,2011,1,1
181084,9,6,4,289,2011,1,4
181092,9,21,3,289,2011,1,1
181093,9,1,2,289,2011,0,2
181095,9,20,1,289,2011,0,1
181096,9,14,2,289,2011,0,2
181099,9,28,4,289,2011,2,3
181100,9,23,1,289,2011,0,0
181101,9,19,2,289,2011,0,1
181102,9,34,2,289,2011,1,2
181103,9,22,3,289,2011,1,2
181104,9,13,2,289,2011,0,1
181105,9,12,1,289,2011,0,0
181107,9,15,1,289,2011,0,1
181108,9,25,3,289,2011,1,3
181109,9,16,1,289,2011,0,0
181110,9,17,1,289,2011,0,2
181119,10,1,7,289,2011,2,9
181120,10,16,3,289,2011,1,2
181121,10,20,3,289,2011,1,5
181123,10,23,3,289,2011,1,1
181128,10,25,3,289,2011,3,0
181130,10,17,6,289,2011,1,7
181131,10,22,5,289,2011,3,0
181132,10,14,5,289,2011,2,2
181133,10,21,5,289,2011,3,6
181139,10,28,4,289,2011,4,5
181140,10,6,5,289,2011,4,6
181141,10,11,1,289,2011,3,3
181142,10,34,5,289,2011,2,7
181143,10,4,3,289,2011,0,4
181144,10,26,3,289,2011,0,3
181145,10,13,5,289,2011,2,0
181146,10,12,3,289,2011,1,1
181147,10,18,1,289,2011,0,0
181148,10,24,1,289,2011,0,1
181150,11,16,2,289,2011,3,2
181151,11,28,8,289,2011,4,6
181152,11,4,4,289,2011,3,3
181154,11,34,7,289,2011,5,5
181167,11,17,4,289,2011,6,5
181168,11,26,4,289,2011,3,6
181169,11,25,4,289,2011,3,4
181173,11,1,1,289,2011,7,6
181174,11,18,4,289,2011,1,1
181175,11,23,7,289,2011,3,4
181176,11,6,7,289,2011,5,5
181177,11,20,1,289,2011,3,4
181180,11,14,1,289,2011,5,5
181181,11,22,4,289,2011,5,4
181182,11,24,1,289,2011,1,1
181183,11,12,1,289,2011,3,2
181184,11,13,2,289,2011,5,2
181185,11,19,1,289,2011,0,0
181186,11,11,2,289,2011,1,1
181187,11,21,2,289,2011,5,4
181190,12,13,3,289,2011,2,2
181195,12,1,9,289,2011,1,8
181202,12,21,10,289,2011,2,9
181203,12,28,10,289,2011,8,4
181204,12,25,1,289,2011,4,3
181206,12,11,3,289,2011,2,6
181209,12,12,2,289,2011,1,1
181210,12,20,9,289,2011,1,8
181214,12,22,6,289,2011,4,4
181215,12,18,5,289,2011,4,2
181217,12,4,6,289,2011,4,1
181218,12,26,3,289,2011,4,9
181219,12,17,5,289,2011,4,7
181220,12,23,2,289,2011,7,2
181221,12,15,2,289,2011,0,1
181222,12,14,2,289,2011,1,7
181223,12,6,8,289,2011,7,7
181224,12,16,4,289,2011,2,0
181225,12,19,2,289,2011,1,3
181226,12,34,1,289,2011,7,6
181237,13,21,4,289,2011,10,4
181239,13,18,4,289,2011,5,3
181240,13,6,8,289,2011,8,11
181245,13,20,3,289,2011,9,2
181246,13,25,2,289,2011,1,4
181248,13,22,10,289,2011,6,6
181249,13,16,1,289,2011,4,4
181250,13,28,1,289,2011,10,7
181251,13,4,3,289,2011,6,5
181252,13,11,3,289,2011,3,4
181256,13,23,6,289,2011,2,1
181257,13,13,2,289,2011,3,3
181258,13,26,3,289,2011,3,6
181259,13,1,7,289,2011,9,5
181260,13,34,4,289,2011,1,8
181261,13,17,6,289,2011,5,1
181262,13,19,2,289,2011,2,1
181263,13,14,1,289,2011,2,6
181270,14,20,9,289,2011,3,8
181275,14,28,7,289,2011,1,9
181276,14,17,2,289,2011,6,7
181278,14,1,6,289,2011,7,16
181279,14,18,6,289,2011,4,2
181284,14,22,6,289,2011,10,11
181285,14,23,3,289,2011,6,0
181286,14,14,5,289,2011,1,7
181287,14,16,2,289,2011,1,3
181289,14,13,5,289,2011,2,7
181291,14,34,8,289,2011,4,3
181292,14,4,8,289,2011,3,4
181294,14,25,6,289,2011,2,3
181295,14,21,7,289,2011,4,4
181297,14,6,6,289,2011,8,9
181298,14,11,3,289,2011,3,5
181299,14,19,5,289,2011,2,5
181300,14,26,2,289,2011,3,5
181302,15,14,6,289,2011,5,6
181305,15,17,7,289,2011,2,9
181306,15,26,11,289,2011,2,3
181312,15,25,4,289,2011,6,6
181321,15,28,1,289,2011,7,8
181322,15,34,9,289,2011,8,7
181324,15,20,6,289,2011,9,4
181325,15,21,8,289,2011,7,4
181327,15,1,4,289,2011,6,4
181328,15,23,3,289,2011,3,1
181330,15,22,6,289,2011,6,4
181331,15,12,2,289,2011,0,1
181332,15,16,2,289,2011,2,3
181333,15,6,6,289,2011,6,8
181334,15,19,1,289,2011,5,1
181335,15,13,1,289,2011,5,0
181336,15,4,4,289,2011,8,4
181337,15,11,3,289,2011,3,3
181338,15,18,1,289,2011,6,2
181339,15,24,1,289,2011,0,1
181340,16,24,2,289,2011,1,2
181348,16,17,10,289,2011,7,8
181352,16,34,5,289,2011,9,6
181353,16,16,4,289,2011,2,1
181354,16,1,8,289,2011,4,12
181357,16,25,4,289,2011,4,4
181358,16,12,4,289,2011,2,2
181360,16,23,1,289,2011,3,4
181363,16,18,3,289,2011,1,0
181364,16,13,1,289,2011,1,5
181365,16,28,4,289,2011,1,7
181368,16,26,4,289,2011,11,6
181369,16,22,7,289,2011,6,5
181370,16,4,7,289,2011,4,4
181371,16,14,3,289,2011,6,8
181372,16,6,8,289,2011,6,7
181374,16,21,7,289,2011,8,11
181376,16,19,3,289,2011,1,2
181377,16,20,4,289,2011,6,9
181378,16,15,1,289,2011,0,1
181379,16,11,1,289,2011,3,4
181383,17,23,2,289,2011,1,0
181385,17,1,7,289,2011,8,5
181391,17,24,1,289,2011,2,1
181392,17,6,7,289,2011,8,7
181393,17,17,8,289,2011,10,8
181394,17,14,3,289,2011,3,2
181399,17,26,2,289,2011,4,5
181401,17,16,3,289,2011,4,5
181403,17,12,1,289,2011,4,1
181404,17,13,2,289,2011,1,3
181406,17,4,3,289,2011,7,3
181408,17,22,8,289,2011,7,5
181409,17,19,4,289,2011,3,2
181410,17,20,5,289,2011,4,2
181411,17,21,1,289,2011,7,6
181412,17,34,4,289,2011,5,5
181414,17,28,3,289,2011,4,5
181416,17,25,4,289,2011,4,1
181417,17,11,1,289,2011,1,1
181418,17,18,1,289,2011,3,3
181426,18,22,3,289,2011,8,3
181429,18,6,6,289,2011,7,9
181431,18,14,8,289,2011,3,4
181433,18,20,4,289,2011,5,4
181434,18,1,5,289,2011,7,5
181437,18,16,1,289,2011,3,1
181438,18,4,2,289,2011,3,6
181439,18,26,7,289,2011,2,2
181443,18,18,1,289,2011,1,3
181445,18,19,3,289,2011,4,3
181446,18,34,6,289,2011,4,6
181448,18,21,7,289,2011,1,4
181449,18,13,1,289,2011,2,3
181451,18,23,2,289,2011,2,1
181452,18,17,5,289,2011,8,4
181453,18,11,1,289,2011,1,4
181454,18,12,1,289,2011,1,2
181455,18,24,2,289,2011,1,0
181456,18,28,4,289,2011,3,7
181457,18,25,1,289,2011,4,3
181461,19,13,1,289,2011,1,2
181462,19,22,2,289,2011,3,8
181464,19,11,2,289,2011,1,1
181466,19,1,3,289,2011,5,6
181467,19,19,3,289,2011,3,3
181472,19,26,4,289,2011,7,4
181474,19,28,4,289,2011,4,3
181475,19,17,9,289,2011,5,5
181478,19,4,4,289,2011,2,2
181482,19,15,2,289,2011,0,4
181485,19,6,6,289,2011,6,5
181487,19,21,1,289,2011,7,5
181489,19,23,3,289,2011,2,2
181490,19,20,1,289,2011,4,0
181491,19,16,1,289,2011,1,2
181500,20,4,3,289,2011,4,7
181502,20,1,3,289,2011,3,6
181504,20,17,4,289,2011,9,3
181505,20,34,4,289,2011,0,2
181506,20,11,1,289,2011,2,2
181510,20,23,1,289,2011,3,1
181514,20,20,1,289,2011,1,4
181516,20,14,3,289,2011,0,4
181518,20,13,1,289,2011,1,2
181519,20,15,1,289,2011,2,1
181520,20,6,1,289,2011,6,1
181521,20,26,1,289,2011,4,2
