,Hour,StationEnd,Count,Day,Year,Count1,Count1week
221246,13,21,6,351,2011,3,8
221248,13,12,2,351,2011,1,0
221250,13,6,2,351,2011,0,5
221253,13,14,2,351,2011,1,2
221264,13,1,2,351,2011,3,10
221268,13,20,5,351,2011,4,4
221269,13,19,2,351,2011,4,1
221270,13,13,3,351,2011,2,6
221271,13,34,2,351,2011,2,3
221273,13,17,3,351,2011,4,5
221274,13,23,1,351,2011,0,3
221275,13,4,3,351,2011,0,1
221276,13,22,5,351,2011,1,1
221278,13,25,2,351,2011,1,2
221279,13,18,2,351,2011,3,1
221280,13,16,1,351,2011,0,1
221281,13,26,1,351,2011,3,1
221282,14,28,3,351,2011,3,4
221288,14,13,2,351,2011,3,2
221291,14,16,3,351,2011,1,2
221293,14,1,6,351,2011,2,4
221294,14,17,3,351,2011,3,6
221303,14,26,3,351,2011,1,2
221306,14,6,2,351,2011,2,3
221307,14,22,3,351,2011,5,1
221308,14,4,4,351,2011,3,3
221310,14,21,2,351,2011,6,7
221311,14,25,4,351,2011,2,3
221312,14,15,1,351,2011,0,2
221313,14,14,2,351,2011,2,3
221314,14,20,2,351,2011,5,6
221315,14,34,1,351,2011,2,5
221321,15,13,3,351,2011,2,4
221323,15,20,1,351,2011,2,3
221326,15,34,4,351,2011,1,3
221329,15,1,4,351,2011,6,5
221330,15,18,3,351,2011,0,3
221335,15,14,5,351,2011,2,1
221336,15,19,2,351,2011,0,1
221342,15,23,1,351,2011,0,1
221343,15,16,4,351,2011,3,1
221344,15,17,7,351,2011,3,2
221345,15,26,3,351,2011,3,2
221346,15,25,2,351,2011,4,7
221347,15,4,4,351,2011,4,3
221348,15,12,1,351,2011,0,0
221349,15,21,2,351,2011,2,8
221350,15,15,1,351,2011,1,0
221351,16,6,4,351,2011,0,5
221359,16,1,4,351,2011,4,3
221365,16,17,4,351,2011,7,3
221368,16,18,1,351,2011,3,1
221369,16,4,4,351,2011,4,5
221371,16,20,1,351,2011,1,0
221372,16,22,3,351,2011,0,2
221374,16,16,2,351,2011,4,0
221376,16,13,2,351,2011,3,1
221378,16,34,5,351,2011,4,2
221380,16,26,2,351,2011,3,0
221381,16,12,3,351,2011,1,0
221382,16,21,3,351,2011,2,1
221383,16,23,2,351,2011,1,1
221384,16,14,1,351,2011,5,2
221386,17,19,2,351,2011,0,0
221388,17,22,1,351,2011,3,3
221395,17,20,3,351,2011,1,3
221399,17,14,4,351,2011,1,4
221403,17,26,1,351,2011,2,4
221404,17,11,4,351,2011,0,1
221406,17,4,1,351,2011,4,1
221407,17,18,2,351,2011,1,2
221408,17,21,2,351,2011,3,2
221409,17,1,2,351,2011,4,1
221410,17,34,3,351,2011,5,3
221411,17,17,1,351,2011,4,1
221413,17,13,1,351,2011,2,0
221414,17,6,1,351,2011,4,1
221417,17,16,1,351,2011,2,1
221418,17,23,1,351,2011,2,1
221422,18,12,2,351,2011,0,1
221425,18,26,1,351,2011,1,2
221426,18,20,2,351,2011,3,4
221428,18,1,3,351,2011,2,3
221432,18,13,2,351,2011,1,1
221434,18,28,2,351,2011,0,2
221440,18,17,2,351,2011,1,2
221442,18,6,3,351,2011,1,2
221443,18,21,2,351,2011,2,3
221444,18,14,1,351,2011,4,0
221446,18,34,1,351,2011,3,1
221448,18,16,1,351,2011,1,1
221449,18,4,1,351,2011,1,2
221451,18,11,1,351,2011,4,1
221452,19,21,2,351,2011,2,2
221453,19,4,1,351,2011,1,0
221454,19,18,1,351,2011,0,1
221466,19,22,2,351,2011,0,2
221468,19,1,4,351,2011,3,2
221469,19,16,1,351,2011,1,4
221474,19,34,1,351,2011,1,5
221476,19,23,1,351,2011,0,1
221477,19,6,2,351,2011,3,1
221478,19,20,1,351,2011,2,1
221479,19,17,1,351,2011,2,1
221480,19,28,1,351,2011,2,1
221482,20,34,2,351,2011,1,2
221490,20,18,1,351,2011,1,1
221493,20,23,2,351,2011,1,2
221496,20,13,4,351,2011,0,3
221497,20,21,2,351,2011,2,2
221500,20,25,1,351,2011,0,1
221505,20,24,1,351,2011,0,0
221506,20,17,3,351,2011,1,2
221507,20,16,1,351,2011,1,1
221509,20,1,3,351,2011,4,2
221510,20,22,2,351,2011,2,1
221511,20,20,1,351,2011,1,1
221523,21,25,1,351,2011,1,1
221524,21,23,2,351,2011,2,1
221525,21,21,2,351,2011,2,0
221527,21,34,1,351,2011,2,2
221528,21,22,1,351,2011,2,0
221529,21,11,1,351,2011,0,1
221533,21,13,1,351,2011,4,2
221536,21,4,1,351,2011,0,2
221537,21,1,1,351,2011,3,0
221538,21,6,1,351,2011,0,0
221540,21,15,1,351,2011,0,1
221541,21,19,1,351,2011,0,0
221544,22,17,1,351,2011,0,1
221548,22,11,1,351,2011,1,0
221550,22,13,2,351,2011,1,3
221554,22,23,2,351,2011,2,1
221562,22,12,1,351,2011,0,0
221564,22,14,2,351,2011,0,2
221565,22,34,1,351,2011,1,0
221566,22,22,1,351,2011,1,1
221568,22,6,3,351,2011,1,1
221570,22,28,2,351,2011,0,1
221571,22,18,1,351,2011,0,2
221572,22,25,1,351,2011,1,1
221575,23,17,1,351,2011,1,0
221579,23,21,5,351,2011,0,3
221580,23,20,1,351,2011,0,0
221581,23,28,2,351,2011,2,1
221584,23,23,1,351,2011,2,1
221588,23,14,1,351,2011,2,0
221589,23,18,1,351,2011,1,0
221591,23,24,1,351,2011,0,0
221595,23,12,1,351,2011,1,0
221597,23,4,1,351,2011,0,0
221598,23,6,2,351,2011,3,2
221600,23,26,1,351,2011,0,0
221601,23,16,1,351,2011,0,0
221602,23,34,1,351,2011,1,2
221604,0,16,1,352,2011,1,0
221605,0,22,2,352,2011,0,1
221607,0,21,3,352,2011,5,3
221609,0,34,1,352,2011,1,0
221613,0,6,2,352,2011,2,1
221614,0,25,2,352,2011,0,1
221615,0,17,1,352,2011,1,0
221617,0,14,2,352,2011,1,2
221626,0,20,1,352,2011,1,0
221627,0,18,2,352,2011,1,0
221630,0,23,1,352,2011,1,3
221631,0,4,1,352,2011,1,1
221633,0,26,1,352,2011,1,2
221639,1,28,4,352,2011,0,1
221645,1,26,1,352,2011,1,2
221650,1,20,1,352,2011,1,1
221653,1,6,1,352,2011,2,0
221656,2,17,1,352,2011,0,0
221657,2,28,3,352,2011,4,3
221660,2,14,2,352,2011,0,0
221664,2,21,1,352,2011,0,0
221667,2,34,1,352,2011,0,1
221671,2,20,1,352,2011,1,2
221673,2,26,1,352,2011,1,0
221675,3,18,2,352,2011,0,1
221679,3,28,1,352,2011,3,0
221685,3,25,1,352,2011,0,1
221699,7,28,1,352,2011,0,0
221705,7,34,1,352,2011,0,0
221714,8,4,1,352,2011,0,2
221716,8,6,1,352,2011,0,0
221721,8,21,1,352,2011,0,1
221722,8,17,2,352,2011,0,1
221724,8,23,1,352,2011,0,0
221725,8,28,1,352,2011,1,1
221727,8,26,1,352,2011,0,0
221729,9,16,3,352,2011,0,1
221733,9,13,2,352,2011,0,1
221735,9,25,2,352,2011,0,1
221742,9,6,4,352,2011,1,0
221748,9,1,1,352,2011,0,0
221749,9,4,1,352,2011,1,0
221750,9,21,3,352,2011,1,2
221752,9,20,2,352,2011,0,1
221754,9,14,1,352,2011,0,2
221756,9,17,1,352,2011,2,0
221758,10,34,3,352,2011,0,3
221759,10,26,2,352,2011,0,3
221769,10,4,3,352,2011,1,2
221771,10,13,2,352,2011,2,1
221773,10,1,3,352,2011,1,3
221776,10,6,4,352,2011,4,5
221779,10,22,2,352,2011,0,2
221782,10,18,1,352,2011,0,3
221783,10,16,1,352,2011,3,0
221784,10,28,1,352,2011,0,3
221786,10,23,1,352,2011,0,2
221787,10,14,1,352,2011,1,1
221788,10,17,1,352,2011,1,2
221795,11,19,1,352,2011,0,1
221797,11,6,3,352,2011,4,5
221801,11,21,3,352,2011,0,3
221803,11,18,1,352,2011,1,1
221807,11,34,4,352,2011,3,3
221810,11,17,2,352,2011,1,5
221811,11,20,3,352,2011,0,3
221814,11,26,1,352,2011,2,1
221815,11,11,1,352,2011,0,2
221816,11,4,4,352,2011,3,1
221817,11,28,2,352,2011,1,3
221818,11,14,1,352,2011,1,4
221819,11,12,1,352,2011,0,0
221820,11,1,2,352,2011,3,4
221822,11,25,1,352,2011,0,2
221823,11,23,1,352,2011,1,0
221824,11,13,1,352,2011,2,2
221826,12,20,1,352,2011,3,2
221831,12,17,4,352,2011,2,3
221832,12,28,4,352,2011,2,5
221837,12,6,4,352,2011,3,4
221838,12,1,1,352,2011,2,3
221843,12,13,2,352,2011,1,1
221847,12,25,3,352,2011,1,3
221848,12,34,3,352,2011,4,2
221852,12,4,1,352,2011,4,4
221853,12,18,1,352,2011,1,3
221854,12,26,3,352,2011,1,2
221855,12,21,3,352,2011,3,4
221856,12,22,3,352,2011,0,3
221857,12,14,2,352,2011,1,1
221858,12,12,1,352,2011,1,1
221870,13,21,3,352,2011,3,4
221871,13,26,1,352,2011,3,0
221876,13,17,2,352,2011,4,3
221877,13,28,6,352,2011,4,3
221878,13,13,1,352,2011,2,1
221880,13,11,1,352,2011,0,4
221882,13,22,3,352,2011,3,2
221883,13,1,5,352,2011,1,4
221884,13,18,2,352,2011,1,3
221886,13,14,2,352,2011,2,3
221887,13,34,2,352,2011,3,3
221888,13,20,2,352,2011,1,3
221890,13,23,2,352,2011,0,1
221891,13,15,2,352,2011,0,1
221892,13,25,1,352,2011,3,1
221893,13,4,1,352,2011,1,5
221894,13,6,1,352,2011,4,3
221897,14,28,5,352,2011,6,0
221902,14,17,3,352,2011,2,8
221904,14,14,4,352,2011,2,6
221914,14,34,5,352,2011,2,6
221917,14,4,1,352,2011,1,0
221918,14,1,5,352,2011,5,5
221920,14,22,3,352,2011,3,0
221921,14,16,5,352,2011,0,1
221922,14,21,4,352,2011,3,8
221923,14,20,2,352,2011,2,4
221924,14,6,2,352,2011,1,2
221925,14,25,2,352,2011,1,2
221926,14,26,1,352,2011,1,0
221927,14,11,1,352,2011,1,3
221928,14,19,1,352,2011,0,1
221932,15,25,3,352,2011,2,4
221936,15,21,4,352,2011,4,0
221937,15,18,2,352,2011,0,2
221940,15,34,2,352,2011,5,2
221949,15,17,6,352,2011,3,2
221951,15,20,2,352,2011,2,4
221952,15,28,2,352,2011,5,3
221953,15,1,5,352,2011,5,7
221955,15,4,3,352,2011,1,2
221956,15,11,1,352,2011,1,0
221958,15,13,2,352,2011,0,1
221959,15,6,2,352,2011,2,4
221960,15,19,2,352,2011,1,2
221961,15,14,1,352,2011,4,7
221962,15,23,1,352,2011,0,1
221963,15,22,1,352,2011,3,4
221969,16,25,3,352,2011,3,3
221973,16,22,2,352,2011,1,0
221974,16,17,3,352,2011,6,5
221975,16,14,3,352,2011,1,2
221976,16,16,2,352,2011,0,1
221981,16,11,4,352,2011,1,2
221982,16,6,5,352,2011,2,4
221983,16,12,1,352,2011,0,1
221985,16,21,4,352,2011,4,6
221987,16,1,4,352,2011,5,5
221991,16,28,1,352,2011,2,4
221992,16,34,1,352,2011,2,5
221995,16,13,3,352,2011,2,2
221996,16,19,1,352,2011,2,0
221997,16,26,3,352,2011,0,1
221998,16,18,1,352,2011,2,3
221999,16,15,1,352,2011,0,0
222001,17,28,4,352,2011,1,3
222004,17,15,2,352,2011,1,2
222005,17,1,5,352,2011,4,4
222013,17,11,2,352,2011,4,0
222016,17,23,1,352,2011,0,2
222020,17,18,2,352,2011,1,1
222021,17,16,3,352,2011,2,2
222022,17,21,1,352,2011,4,2
222024,17,25,2,352,2011,3,2
222025,17,34,2,352,2011,1,1
222026,17,14,2,352,2011,3,3
222028,17,4,1,352,2011,0,3
222029,17,26,2,352,2011,3,2
222030,17,22,2,352,2011,2,0
222031,17,13,1,352,2011,3,0
222033,17,17,4,352,2011,3,1
222034,17,20,1,352,2011,0,0
222039,18,28,4,352,2011,4,3
222041,18,23,2,352,2011,1,2
222050,18,1,4,352,2011,5,0
222051,18,6,2,352,2011,0,1
222055,18,14,2,352,2011,2,2
222056,18,17,5,352,2011,4,2
222057,18,26,2,352,2011,2,3
222058,18,4,1,352,2011,1,0
222060,18,22,4,352,2011,2,2
222062,18,13,2,352,2011,1,1
222064,18,21,1,352,2011,1,6
222065,18,11,1,352,2011,2,0
222066,18,15,1,352,2011,2,0
222067,18,20,3,352,2011,1,3
222068,18,18,2,352,2011,2,1
222071,19,22,5,352,2011,4,0
222076,19,6,2,352,2011,2,2
222080,19,1,2,352,2011,4,1
222085,19,21,2,352,2011,1,2
222086,19,18,2,352,2011,2,0
222087,19,17,1,352,2011,5,4
222090,19,15,1,352,2011,1,0
222091,19,16,1,352,2011,0,2
222095,19,28,2,352,2011,4,3
222096,19,26,3,352,2011,2,0
222097,19,12,1,352,2011,0,0
222098,19,23,1,352,2011,2,0
222099,19,34,1,352,2011,0,2
222101,19,25,1,352,2011,0,1
222102,19,13,1,352,2011,2,2
222107,20,6,5,352,2011,2,0
222113,20,24,1,352,2011,0,0
222114,20,22,1,352,2011,5,1
222118,20,26,1,352,2011,3,2
222120,20,20,2,352,2011,0,2
222121,20,16,1,352,2011,1,2
222122,20,12,2,352,2011,1,0
222124,20,34,2,352,2011,1,2
222125,20,15,1,352,2011,1,0
222128,20,23,1,352,2011,1,0
222129,20,13,1,352,2011,1,0
222130,20,17,1,352,2011,1,1
222131,20,21,2,352,2011,2,1
222133,20,1,1,352,2011,2,1
222134,20,14,2,352,2011,0,2
222135,20,18,2,352,2011,2,0
222138,21,16,1,352,2011,1,0
222148,21,18,1,352,2011,2,0
222151,21,17,4,352,2011,1,1
222152,21,22,3,352,2011,1,1
222156,21,1,3,352,2011,1,1
222159,21,6,1,352,2011,5,1
222161,21,34,1,352,2011,2,0
222162,21,19,1,352,2011,0,1
222164,21,13,1,352,2011,1,0
222171,22,14,1,352,2011,0,0
222175,22,34,1,352,2011,1,0
222183,22,22,1,352,2011,3,0
222184,22,28,1,352,2011,0,1
222186,22,25,2,352,2011,0,0
222188,22,21,1,352,2011,0,1
222191,23,14,1,352,2011,1,0
222202,23,26,1,352,2011,0,0
222204,23,21,1,352,2011,1,0
222205,23,13,1,352,2011,0,0
222207,23,18,1,352,2011,0,0
222208,23,17,1,352,2011,0,1
222209,23,6,1,352,2011,0,0
222214,0,6,1,353,2011,1,0
222217,0,28,1,353,2011,0,0
222220,0,18,1,353,2011,1,0
222226,1,25,1,353,2011,0,0
222229,1,34,1,353,2011,0,0
222232,1,16,1,353,2011,0,0
222234,2,11,1,353,2011,0,0
222239,3,15,1,353,2011,0,0
222252,5,6,1,353,2011,0,0
222260,6,28,2,353,2011,0,0
222264,6,22,1,353,2011,0,2
222268,6,1,3,353,2011,0,2
222270,6,19,1,353,2011,0,1
222271,6,11,1,353,2011,0,0
222272,6,17,3,353,2011,0,1
222275,6,21,1,353,2011,0,1
222280,6,6,1,353,2011,1,0
222282,6,20,1,353,2011,0,0
222283,6,26,1,353,2011,0,3
222284,6,14,1,353,2011,0,0
222285,6,15,1,353,2011,0,0
222290,7,23,3,353,2011,0,0
222292,7,12,2,353,2011,0,0
222294,7,22,1,353,2011,1,5
222295,7,4,2,353,2011,0,3
222297,7,21,4,353,2011,1,2
222300,7,6,6,353,2011,1,3
222306,7,28,5,353,2011,2,6
222310,7,20,3,353,2011,1,1
222313,7,1,1,353,2011,3,3
222314,7,13,1,353,2011,0,3
222315,7,17,1,353,2011,3,4
222316,7,14,1,353,2011,1,0
222317,7,34,1,353,2011,0,3
222318,7,11,2,353,2011,1,1
222319,7,15,1,353,2011,1,1
222320,8,26,7,353,2011,0,8
222323,8,14,8,353,2011,1,4
222326,8,19,4,353,2011,0,0
222328,8,17,6,353,2011,1,6
222332,8,21,7,353,2011,4,4
222333,8,28,6,353,2011,5,9
222334,8,4,6,353,2011,2,2
222343,8,1,6,353,2011,1,9
222346,8,34,2,353,2011,1,2
222347,8,23,1,353,2011,3,1
222349,8,22,11,353,2011,1,1
222350,8,6,3,353,2011,6,9
222351,8,25,2,353,2011,0,1
222352,8,13,2,353,2011,1,1
222353,8,11,2,353,2011,2,4
222354,8,16,2,353,2011,0,3
222355,8,20,5,353,2011,3,7
222358,9,14,4,353,2011,8,4
222365,9,17,2,353,2011,6,6
222366,9,1,8,353,2011,6,6
222371,9,22,1,353,2011,11,0
222373,9,4,2,353,2011,6,2
222375,9,23,2,353,2011,1,0
222377,9,6,6,353,2011,3,3
222379,9,21,2,353,2011,7,6
222381,9,25,1,353,2011,2,1
222382,9,28,4,353,2011,6,5
222384,9,20,1,353,2011,5,9
222385,9,13,3,353,2011,2,1
222386,9,34,1,353,2011,2,1
222388,9,26,1,353,2011,7,2
222389,9,16,1,353,2011,2,1
222390,9,18,1,353,2011,0,2
222395,10,23,3,353,2011,2,1
222397,10,14,1,353,2011,4,0
222406,10,17,2,353,2011,2,1
222410,10,6,1,353,2011,6,1
222411,10,25,2,353,2011,1,3
222412,10,28,1,353,2011,4,1
222415,10,1,1,353,2011,8,3
222416,10,19,1,353,2011,0,0
222418,10,20,1,353,2011,1,0
222419,10,13,2,353,2011,3,3
222420,10,16,1,353,2011,1,1
222421,10,11,1,353,2011,0,0
222422,10,21,1,353,2011,2,4
222423,10,22,1,353,2011,1,1
222426,11,11,3,353,2011,1,0
222433,11,1,3,353,2011,1,1
222434,11,22,1,353,2011,1,0
222436,11,18,1,353,2011,0,1
222442,11,17,3,353,2011,2,2
222445,11,20,1,353,2011,1,1
222446,11,28,2,353,2011,1,0
222447,11,34,1,353,2011,0,1
222448,11,21,3,353,2011,1,3
222451,11,15,1,353,2011,0,0
222453,11,23,1,353,2011,3,1
222454,11,6,1,353,2011,1,1
222455,11,4,1,353,2011,0,0
222459,12,1,4,353,2011,3,4
222466,12,17,6,353,2011,3,4
222467,12,20,4,353,2011,1,2
222471,12,28,4,353,2011,2,2
222473,12,6,2,353,2011,1,5
222474,12,21,1,353,2011,3,0
222477,12,12,1,353,2011,0,0
222479,12,26,3,353,2011,0,1
222480,12,19,2,353,2011,0,2
222482,12,34,3,353,2011,1,2
222483,12,22,1,353,2011,1,0
222484,12,13,1,353,2011,0,0
222486,12,25,1,353,2011,0,1
222494,13,6,2,353,2011,2,1
222495,13,22,1,353,2011,1,3
222499,13,19,3,353,2011,2,1
222504,13,26,7,353,2011,3,1
222505,13,21,2,353,2011,1,3
222508,13,16,1,353,2011,0,0
222509,13,13,1,353,2011,1,1
222512,13,17,1,353,2011,6,3
222513,13,28,3,353,2011,4,4
222515,13,11,1,353,2011,0,1
222517,13,12,1,353,2011,1,0
222518,13,18,1,353,2011,0,1
222519,13,4,1,353,2011,0,1
222520,13,34,1,353,2011,3,1
222521,13,20,1,353,2011,4,4
222529,14,25,2,353,2011,0,1
222530,14,21,3,353,2011,2,3
222534,14,1,2,353,2011,0,1
222535,14,6,3,353,2011,2,1
222536,14,20,2,353,2011,1,4
222539,14,28,3,353,2011,3,1
222545,14,19,1,353,2011,3,0
222547,14,22,2,353,2011,1,1
222548,14,34,1,353,2011,1,1
222549,14,17,1,353,2011,1,2
222553,15,1,4,353,2011,2,2
222555,15,22,3,353,2011,2,0
222557,15,13,1,353,2011,0,2
222558,15,25,2,353,2011,2,0
222560,15,26,4,353,2011,0,0
222563,15,28,5,353,2011,3,1
222571,15,19,1,353,2011,1,0
222572,15,17,3,353,2011,1,1
222578,15,21,1,353,2011,3,2
222579,15,16,1,353,2011,0,0
222580,15,6,1,353,2011,3,0
222581,16,6,4,353,2011,1,2
222598,16,26,3,353,2011,4,2
222599,16,24,1,353,2011,0,1
222600,16,16,5,353,2011,1,3
222602,16,4,1,353,2011,0,4
222604,16,13,1,353,2011,1,2
222606,16,17,4,353,2011,3,2
222607,16,1,4,353,2011,4,3
222608,16,15,1,353,2011,0,2
222609,16,25,1,353,2011,2,4
222610,16,23,1,353,2011,0,3
222611,16,12,2,353,2011,0,1
222612,16,22,2,353,2011,3,4
222613,16,18,2,353,2011,0,1
222614,16,28,1,353,2011,5,5
222615,16,34,2,353,2011,0,2
222616,16,21,1,353,2011,1,2
222622,17,20,3,353,2011,0,3
222625,17,28,7,353,2011,1,2
222626,17,17,10,353,2011,4,6
222627,17,34,7,353,2011,2,5
222628,17,23,7,353,2011,1,0
222629,17,25,4,353,2011,1,2
222631,17,6,7,353,2011,4,5
222636,17,14,6,353,2011,0,2
222637,17,1,6,353,2011,4,10
222639,17,4,8,353,2011,1,5
222640,17,13,3,353,2011,1,0
222642,17,18,5,353,2011,2,3
222643,17,21,7,353,2011,1,3
222647,17,22,2,353,2011,2,7
222649,17,19,5,353,2011,0,0
222650,17,16,2,353,2011,5,0
222651,17,11,4,353,2011,0,2
222652,17,12,1,353,2011,2,1
222654,17,26,2,353,2011,3,4
222655,17,15,2,353,2011,1,0
222656,17,24,1,353,2011,1,0
222657,18,17,5,353,2011,10,5
222663,18,14,7,353,2011,6,4
222666,18,1,9,353,2011,6,7
222670,18,34,4,353,2011,7,5
222672,18,6,4,353,2011,7,1
222673,18,21,8,353,2011,7,6
222675,18,11,4,353,2011,4,0
222678,18,16,2,353,2011,2,4
222679,18,4,6,353,2011,8,2
222682,18,20,6,353,2011,3,3
222685,18,26,4,353,2011,2,3
222687,18,13,1,353,2011,3,3
222688,18,28,2,353,2011,7,3
222689,18,15,2,353,2011,2,0
222690,18,23,1,353,2011,7,2
222691,18,19,3,353,2011,5,0
222692,18,25,1,353,2011,4,4
222693,18,22,1,353,2011,2,5
222694,18,12,2,353,2011,1,0
222696,19,6,4,353,2011,4,1
222699,19,19,2,353,2011,3,1
222704,19,11,3,353,2011,4,1
222706,19,1,4,353,2011,9,6
222707,19,4,5,353,2011,6,2
222709,19,13,2,353,2011,1,1
222711,19,14,5,353,2011,7,3
222712,19,28,6,353,2011,2,1
222715,19,22,2,353,2011,1,4
222719,19,18,4,353,2011,0,1
222723,19,16,1,353,2011,2,2
222724,19,34,3,353,2011,4,2
222725,19,23,2,353,2011,1,2
222726,19,25,2,353,2011,1,3
222727,19,26,3,353,2011,4,2
222729,19,20,1,353,2011,6,2
222730,19,17,2,353,2011,5,7
222731,19,15,2,353,2011,2,1
222735,20,25,3,353,2011,2,0
222736,20,1,3,353,2011,4,2
222739,20,16,2,353,2011,1,1
222746,20,20,1,353,2011,1,2
222748,20,13,3,353,2011,2,3
222752,20,17,3,353,2011,2,4
222754,20,21,2,353,2011,0,2
222756,20,22,4,353,2011,2,0
222758,20,6,2,353,2011,4,2
222760,20,26,1,353,2011,3,2
222761,20,14,3,353,2011,5,3
222763,21,1,4,353,2011,3,1
222771,21,6,2,353,2011,2,2
222772,21,22,4,353,2011,4,1
222780,21,34,2,353,2011,0,0
222781,21,4,1,353,2011,0,0
222782,21,21,2,353,2011,2,1
222784,21,14,2,353,2011,3,1
222785,21,12,2,353,2011,0,0
222786,21,19,1,353,2011,0,1
222788,21,20,1,353,2011,1,1
222789,21,23,1,353,2011,0,0
222791,21,15,1,353,2011,0,2
222793,21,18,1,353,2011,0,0
222794,21,13,1,353,2011,3,2
222795,22,15,1,353,2011,1,0
222797,22,34,1,353,2011,2,2
222808,22,6,2,353,2011,2,3
222811,22,21,1,353,2011,2,0
222813,22,17,3,353,2011,0,2
222814,22,25,1,353,2011,0,0
222816,22,1,4,353,2011,4,0
222819,22,13,2,353,2011,1,0
222821,22,20,1,353,2011,1,3
222822,22,19,1,353,2011,1,1
222823,22,26,1,353,2011,0,1
222824,22,28,1,353,2011,0,2
222825,22,18,1,353,2011,1,0
222830,23,25,1,353,2011,1,1
222834,23,34,2,353,2011,1,0
222842,23,17,1,353,2011,3,2
222843,23,28,1,353,2011,1,0
222844,23,6,1,353,2011,2,0
222845,23,4,1,353,2011,0,1
222848,23,26,1,353,2011,1,0
222849,23,18,1,353,2011,1,0
222851,23,1,1,353,2011,4,0
222852,0,21,1,354,2011,0,0
222853,0,25,1,354,2011,1,0
222854,0,18,1,354,2011,1,0
222863,0,22,1,354,2011,0,0
222874,2,34,1,354,2011,0,0
222879,2,14,1,354,2011,0,0
222881,2,1,1,354,2011,0,0
222885,3,1,1,354,2011,1,0
222904,6,25,2,354,2011,0,0
222907,6,26,2,354,2011,0,0
222916,6,1,2,354,2011,0,0
222917,6,28,1,354,2011,0,1
222920,6,17,4,354,2011,0,0
222922,6,22,1,354,2011,0,0
222923,6,12,1,354,2011,0,0
222924,6,4,2,354,2011,0,0
222925,6,21,1,354,2011,0,4
222933,7,28,7,354,2011,1,5
222935,7,1,5,354,2011,2,5
222936,7,26,5,354,2011,2,3
222937,7,14,5,354,2011,0,1
222938,7,19,1,354,2011,0,2
222939,7,21,3,354,2011,1,4
222942,7,20,2,354,2011,0,3
222943,7,34,2,354,2011,0,2
222951,7,4,4,354,2011,2,0
222956,7,22,2,354,2011,1,2
222958,7,6,1,354,2011,0,3
222959,7,24,1,354,2011,0,0
222960,7,17,3,354,2011,4,3
222961,7,13,1,354,2011,0,3
222962,7,25,1,354,2011,2,2
222963,7,23,1,354,2011,0,2
222964,8,20,4,354,2011,2,4
222966,8,6,3,354,2011,1,5
222973,8,26,9,354,2011,5,7
222974,8,22,5,354,2011,2,7
222984,8,21,8,354,2011,3,9
222986,8,1,6,354,2011,5,7
222987,8,13,4,354,2011,1,4
222990,8,18,5,354,2011,0,6
222991,8,34,8,354,2011,2,3
222992,8,11,2,354,2011,0,0
222993,8,24,1,354,2011,1,4
222994,8,23,3,354,2011,1,3
222995,8,15,1,354,2011,0,1
222996,8,12,1,354,2011,0,0
222997,8,25,4,354,2011,1,5
222998,8,19,3,354,2011,1,3
222999,8,17,4,354,2011,3,6
223000,8,16,2,354,2011,0,3
223001,8,14,3,354,2011,5,5
223002,8,28,1,354,2011,7,8
223003,8,4,1,354,2011,4,8
223016,9,34,1,354,2011,8,2
223021,9,17,7,354,2011,4,4
223022,9,16,4,354,2011,2,1
223023,9,25,2,354,2011,4,5
223024,9,1,8,354,2011,6,3
223026,9,6,2,354,2011,3,3
223027,9,24,2,354,2011,1,0
223029,9,28,4,354,2011,1,7
223030,9,20,3,354,2011,4,3
223031,9,14,4,354,2011,3,2
223032,9,12,1,354,2011,1,1
223033,9,15,1,354,2011,1,1
223034,9,19,3,354,2011,3,3
223035,9,4,1,354,2011,1,3
223037,9,13,2,354,2011,4,0
223038,9,18,2,354,2011,5,0
223039,9,23,1,354,2011,3,5
223040,9,21,2,354,2011,8,5
223043,10,11,2,354,2011,0,2
223046,10,22,2,354,2011,0,1
223050,10,6,3,354,2011,2,0
223051,10,1,1,354,2011,8,4
223058,10,21,2,354,2011,2,3
223060,10,34,4,354,2011,1,1
223065,10,26,1,354,2011,0,0
223066,10,15,1,354,2011,1,0
223067,10,17,4,354,2011,7,3
223069,10,14,2,354,2011,4,1
223070,10,25,2,354,2011,2,1
223071,10,16,2,354,2011,4,0
223076,11,18,1,354,2011,0,1
223085,11,25,4,354,2011,2,0
223086,11,26,2,354,2011,1,3
223089,11,21,1,354,2011,2,3
223090,11,17,2,354,2011,4,2
223091,11,34,2,354,2011,4,4
223092,11,28,1,354,2011,0,1
223097,11,22,1,354,2011,2,1
223099,11,1,2,354,2011,1,2
223100,11,11,1,354,2011,2,2
223101,11,14,1,354,2011,2,1
223102,11,16,1,354,2011,2,0
223103,11,20,1,354,2011,0,1
223105,12,16,1,354,2011,1,0
223114,12,28,5,354,2011,1,5
223118,12,20,4,354,2011,1,2
223119,12,14,2,354,2011,1,4
223122,12,23,1,354,2011,0,2
223123,12,13,2,354,2011,0,3
223125,12,21,4,354,2011,1,2
223126,12,17,2,354,2011,2,1
223130,12,34,3,354,2011,2,0
223131,12,22,2,354,2011,1,2
223132,12,25,2,354,2011,4,4
223133,12,6,2,354,2011,0,3
223134,12,19,1,354,2011,0,1
223136,12,11,1,354,2011,1,3
223137,12,18,1,354,2011,1,1
223138,12,1,1,354,2011,2,1
